bus.119.gen,bus.4.gen,bus.6.gen,bus.10.gen,bus.12.gen,bus.15.gen,bus.18.gen,bus.19.gen,bus.24.gen,bus.25.gen,bus.26.gen,bus.120.gen,bus.31.gen,bus.32.gen,bus.46.gen,bus.69.gen,bus.99.gen,bus.116.gen
48.8756,58.8133,39.732,47.8792,49.7374,13.4914,24.4236,33.6199,66.2638,75.6011,52.8489,55.9418,48.8224,18.7973,50.8725,27.2756,39.456,43.5209
47.4363,64.6117,39.7093,44.6802,48.3934,12.9691,27.6534,34.553,70.0813,76.4116,55.1837,57.9847,48.5705,17.877,51.4947,22.885,38.9733,45.1237
46.5644,61.4806,40.6801,47.0333,51.6953,14.3211,27.4514,32.5769,67.1876,73.1082,57.7567,61.495,47.2947,22.0263,56.7833,21.4958,38.4907,45.7696
50.3104,59.4299,40.7864,46.8982,47.3856,13.5491,29.138,34.5966,70.4546,78.5204,53.1133,68.2034,47.2818,21.7211,54.3755,24.5547,38.008,43.5032
46.9617,66.607,41.1404,44.6914,43.0607,15.3515,27.5823,35.5836,69.2894,75.0962,53.6067,67.8497,45.8156,23.5941,55.981,23.5798,38.1573,42.9332
53.6734,64.5561,43.6541,44.2813,43.2386,13.2395,29.4089,34.2167,72.0039,75.6924,49.8677,64.8436,44.2411,22.0341,58.5815,21.6719,38.3067,38.4216
53.4329,64.1495,42.616,41.4303,37.3107,13.221,29.9046,31.2434,67.9137,76.6735,52.9894,68.4645,44.5751,22.9434,60.5209,20.5963,38.456,40.5435
48.9738,65.2454,42.4529,43.1721,37.9155,12.282,31.5089,29.58,66.6846,76.0606,51.5471,64.7724,44.6498,22.7478,60.6215,19.4457,38.0293,40.2488
47.8237,60.9188,39.525,43.9975,36.6927,12.3459,35.3085,29.9464,70.7398,77.4035,47.8783,65.3105,44.4495,21.2621,59.3941,17.6056,37.6027,36.6871
46.2911,67.9527,38.7044,47.0232,36.9436,12.4615,31.5143,28.4719,60.7068,70.4244,48.2014,63.2917,42.6015,20.9346,64.1779,19.064,37.176,37.9042
46.3805,66.9885,40.3571,42.6368,35.4694,12.4905,31.0336,22.5496,61.6397,80.4849,45.1126,60.5156,41.9668,19.8904,62.4216,16.9229,36.912,36.3796
44.2632,61.3115,40.6687,42.3748,37.3029,14.3948,32.8083,24.3073,60.8311,72.3273,45.8192,62.4947,41.407,17.4567,59.405,17.3755,36.648,35.263
41.9787,61.0969,41.0726,39.1123,34.9239,12.207,30.9318,23.1095,60.2509,77.7433,40.6016,66.4143,41.4593,17.3451,57.678,16.2825,36.384,34.1742
41.9435,65.4315,39.4736,33.0048,33.2079,11.2304,32.4114,20.1984,59.578,74.0053,42.224,67.7732,40.7992,15.5056,57.8806,15.4832,36.2773,33.3664
42.19,62.1267,40.516,29.4619,38.0793,11.6097,31.882,17.0331,56.5056,71.4569,39.4508,69.4206,37.7458,15.4485,56.8176,16.3794,36.1707,34.5283
39.437,64.1646,39.1846,27.4441,34.3025,10.0973,33.2735,16.9482,58.6811,74.302,34.8432,69.9778,38.3245,13.3344,57.9109,14.9608,36.064,30.6008
40.9602,63.4718,42.5635,27.3829,29.6849,12.2372,31.6932,16.7131,58.6233,72.408,37.143,65.4034,37.4919,12.61,57.3358,15.9224,36.2427,27.3233
40.0479,62.3939,39.7839,23.5914,28.2488,14.2825,32.8253,15.7713,60.5454,72.6329,33.3337,68.7352,39.5957,12.65,52.8716,16.4492,36.4213,26.3899
36.2489,61.7508,41.0155,24.2555,26.9543,16.0128,30.1732,15.9134,63.4343,74.7625,34.9615,64.6081,37.4026,13.9626,49.4641,16.868,36.6,23.5409
39.9177,62.3328,40.6885,23.779,23.2433,16.9025,25.7924,19.2397,64.4128,67.9053,37.3192,64.7394,37.7292,13.9925,48.9447,16.6038,35.7707,23.8829
40.1147,58.9433,40.0807,27.4147,31.0143,14.826,23.1914,16.2219,64.0235,70.9642,36.5537,57.6043,37.3351,14.8773,51.2845,17.1948,34.9413,21.8786
39.4655,56.6775,43.7932,27.2544,29.8406,15.8105,19.7794,12.7791,62.9778,67.4617,38.6888,61.5751,37.0103,14.5652,54.3783,16.5178,34.112,21.0445
36.217,63.9798,43.8958,30.0472,28.9737,16.2679,17.8304,13.8392,60.1707,64.6097,40.4621,60.8858,33.6432,12.8872,60.0143,15.6612,34.544,23.5715
36.7627,63.1675,44.5348,29.9944,29.3608,16.3381,17.8513,14.2595,61.1303,64.0856,45.1856,58.5797,30.2465,12.0103,61.4647,15.4128,34.976,25.909
37.1932,62.5764,39.171,33.6373,28.6143,17.3934,18.3394,14.9078,60.6845,61.2233,46.4221,58.4928,28.9216,14.322,64.1055,15.7897,35.408,27.8363
36.3795,60.2519,40.8072,31.6434,27.3661,15.7558,18.2882,17.8417,60.191,60.9379,47.9975,61.7145,29.6445,14.0764,66.0106,14.0771,35.3973,27.357
35.087,57.7883,39.1591,28.9515,28.4029,17.2067,18.8879,18.6148,57.1702,65.0399,53.4716,61.0134,26.2039,14.3677,64.2593,14.0967,35.3867,31.3293
36.3182,55.4128,39.7601,30.2602,29.9171,16.4182,19.3345,18.4082,56.5724,63.1008,56.5663,60.627,24.6896,14.8716,64.0844,12.7734,35.376,32.645
34.734,56.4357,39.7568,30.9943,26.777,16.6597,18.5487,18.4993,54.9192,70.2253,54.3744,58.2705,26.7977,15.6078,65.9959,11.7377,36.0667,32.5611
33.0637,53.011,39.6614,33.2784,24.0661,14.2327,21.0079,19.238,51.6298,66.0872,58.416,58.5913,30.8249,18.1992,70.0718,10.1948,36.7573,32.4562
29.7191,57.8477,37.8301,34.4714,23.7839,12.475,19.0604,18.0207,54.0021,69.7948,60.4484,58.8644,31.4592,17.8992,70.0469,9.1239,37.448,30.3183
29.6225,53.8982,37.2115,30.2324,22.5072,10.9461,16.4613,18.3131,53.4964,70.7508,58.9179,59.9725,30.6558,18.2388,67.6673,9.8193,37.2133,29.3567
31.3819,48.9991,37.0031,30.2388,21.564,10.6736,14.91,16.6054,53.6555,69.0122,57.7149,56.0395,32.8572,16.7818,66.1966,9.86,36.9787,27.4761
27.3676,48.8202,34.7591,28.1877,20.5413,10.504,12.7576,16.2003,50.0617,65.1986,59.8564,55.4921,33.7408,16.4094,66.7504,10.924,36.744,26.3007
29.4886,46.2898,33.657,30.0919,21.7199,8.4898,13.4758,17.7343,51.1036,69.2162,57.4871,52.8092,28.7353,17.1536,64.5444,11.0935,36.304,20.1919
28.2472,48.1835,33.9625,29.1027,20.8173,9.9022,15.0479,18.993,49.2346,62.3521,58.0823,49.7334,30.649,17.7889,60.2992,10.4236,35.864,19.8724
26.5914,47.3544,32.7841,25.892,19.8787,11.3929,13.8629,18.4054,51.464,68.355,55.9982,51.718,29.4139,17.7285,50.6387,11.453,35.424,19.1707
28.5428,44.1203,33.8052,23.9286,20.072,10.889,14.6432,18.4308,50.6943,66.1699,61.6832,47.8204,29.7664,16.8514,47.2735,12.2106,35.2267,17.461
32.7644,44.0849,31.776,21.2995,20.3574,12.436,15.7373,17.3296,49.9044,68.1348,57.3647,48.0547,27.9752,16.7564,45.7131,11.6739,35.0293,15.2611
30.371,39.5048,35.1902,18.9621,22.644,13.7946,18.1643,15.9021,48.6748,66.4076,58.007,49.8142,25.5157,17.1412,41.9227,12.1717,34.832,14.6964
32.105,38.7448,34.4738,17.7974,23.5949,13.9994,18.1492,14.8411,40.931,65.4144,60.7062,48.3845,23.9172,16.9666,46.4849,11.2324,34.904,16.5273
31.7045,36.5166,34.2606,15.4858,25.8994,12.3713,19.8559,15.8556,38.8324,66.3207,58.7976,51.3442,21.3418,17.0162,47.7719,10.0455,34.976,16.2355
30.3197,33.8661,34.4385,17.2714,27.3362,13.3421,18.2582,15.8442,36.7881,67.0825,58.609,51.1913,21.2651,15.6214,46.5785,10.7446,35.048,16.484
29.9896,33.8348,35.8217,19.4509,24.471,15.3837,18.1331,18.8449,38.6185,66.378,57.1462,55.672,19.6978,14.6582,46.4856,9.8708,35.104,18.5286
29.4247,37.5477,33.2451,18.4257,25.2362,15.501,18.9361,19.8466,37.2325,67.5952,51.8071,58.8313,24.1227,13.9986,48.0665,10.766,35.16,20.3468
28.9623,39.2481,35.8145,19.1042,20.9519,16.3226,17.2502,19.3191,39.2285,66.8598,51.2402,61.4236,29.4491,13.6085,49.6272,10.6516,35.216,19.8127
31.6095,37.0775,33.1145,18.5011,17.8481,15.7073,19.6288,18.7878,37.9143,70.2817,52.6528,65.3034,28.473,13.4296,51.5124,10.4711,34.64,19.027
36.935,40.7147,34.481,22.3596,18.4473,14.6538,7.6615,20.0882,35.8085,69.1884,52.3058,65.5371,30.2264,12.6769,51.0454,8.9257,34.064,22.75
36.9589,41.7336,31.3582,21.8181,19.6697,14.8383,14.6354,19.9104,38.5224,65.9467,51.388,66.7333,31.2252,11.9208,47.6151,11.1704,33.488,20.8265
39.8909,39.6363,30.152,21.3876,18.2574,14.8383,14.8053,17.8,34.8687,67.5266,55.8246,63.0803,33.8769,12.7887,48.797,10.938,34.0693,21.048
38.0831,41.5525,31.5783,21.7848,19.1883,14.7528,14.3076,17.9969,33.0873,67.0109,54.7251,62.9193,35.1431,12.5505,52.1338,11.0113,34.6507,16.9367
36.3016,44.4215,28.3648,22.5624,20.6761,15.1482,15.8379,18.9859,29.4348,65.5977,52.9251,66.4705,34.4358,11.5943,52.8122,10.4133,35.232,18.0262
36.4404,44.7585,29.707,20.9583,20.6042,16.4202,16.9777,21.8591,32.0697,64.2702,52.1653,63.3121,34.4665,11.9188,52.91,8.8493,34.72,16.8169
38.164,40.7526,27.0256,20.8353,20.2935,15.1082,16.4637,20.4762,32.5801,67.7511,56.1775,63.2371,34.9821,13.1276,55.3082,8.2587,34.208,14.4583
39.7816,42.7072,27.2856,18.3071,24.3815,13.8572,15.8645,19.4999,33.0974,59.044,58.6017,68.2827,30.8561,16.4619,56.0766,8.0418,33.696,13.3491
39.7932,39.7508,26.5149,16.9845,26.0153,14.6307,17.0516,21.5948,33.3912,60.4214,57.9048,64.8428,31.8045,16.3404,54.615,8.2358,34.1467,12.823
40.1245,40.7564,27.9047,16.1133,23.0451,13.4845,18.3432,21.8095,32.7959,62.6649,54.3479,64.6646,31.8002,17.3093,52.9388,7.5971,34.5973,14.2335
39.2272,39.8701,25.143,17.5392,24.6971,14.8427,18.5197,21.4381,35.2095,61.2103,59.1518,62.1613,30.3756,16.9108,52.2811,6.6558,35.048,11.9192
41.7299,42.5752,26.4706,16.5761,23.1061,13.0366,17.6486,20.3592,35.0199,57.0489,54.8029,66.948,27.5636,18.1848,50.6087,7.1131,35.4107,13.6988
40.4607,43.9951,23.5502,18.413,24.6562,8.8544,20.5885,19.3986,38.7962,58.4856,53.9722,69.3047,22.7881,16.5472,45.7891,6.3208,35.7733,15.9093
38.8269,38.1592,25.7662,15.8441,24.4745,7.0375,23.7604,18.6223,39.1028,59.9097,55.3583,68.1666,23.3324,16.72,44.6706,8.0531,36.136,15.3639
38.7073,41.3764,23.6008,16.4191,26.0751,8.3611,22.9819,17.5822,42.0857,55.3503,52.2327,72.7696,29.3043,17.6244,41.3353,9.1408,35.5173,14.882
40.0248,41.3184,23.1753,17.1714,25.8209,10.6082,24.6425,23.0898,39.0468,56.1113,51.0453,70.1681,29.7158,15.9004,42.7651,10.3436,34.8987,15.5416
41.2644,37.3007,23.4197,15.9551,27.0535,12.1841,28.7682,23.5346,35.7816,56.7019,48.7323,75.0052,29.8739,15.4056,44.1557,11.3898,34.28,16.6233
42.5175,36.9073,24.7483,17.042,26.0897,13.4114,29.0025,24.5762,34.7487,55.7697,48.4134,70.8378,29.98,14.8006,48.235,11.1327,33.632,13.7934
40.7579,39.6485,23.5525,18.5609,26.0067,13.1896,28.185,25.3037,34.5404,56.459,45.253,68.0552,31.9612,16.0607,48.8721,10.3431,32.984,14.1137
39.4839,41.5088,25.0639,18.9386,26.1695,13.4177,27.9935,23.4466,33.2019,51.2484,50.427,65.2556,32.6213,16.3164,51.8648,8.9229,32.336,13.8392
38.4622,36.757,24.089,20.1881,25.5187,12.5459,26.1392,22.941,31.371,54.7239,47.5305,65.691,32.1633,17.6619,53.8561,8.0268,32.5573,15.2437
34.7302,34.2141,24.5898,22.0817,26.1791,13.5685,28.8926,23.1535,33.2197,53.7277,45.986,62.3975,30.9398,16.4713,51.6911,6.9296,32.7787,17.3259
34.1101,33.3041,23.7187,18.1263,25.3679,16.5181,27.3795,23.3395,32.8791,53.1808,48.2161,59.1174,28.9189,18.1547,50.6474,8.2177,33,18.091
34.6891,31.3135,23.4779,19.5406,23.3573,15.9009,31.8151,22.8238,30.5978,50.4847,47.1361,61.5453,25.8887,19.2142,47.7205,7.8123,33.68,19.7424
35.9604,34.3996,24.7427,18.3274,22.7751,14.0604,30.3523,22.0576,29.8373,50.8835,44.0227,62.7571,26.6401,17.9434,44.9726,8.3342,34.36,18.7668
35,35.3988,24.3392,16.6233,20.7812,13.9301,30.6441,21.1975,27.4881,53.1729,46.125,67.0627,21.8011,16.582,46.5213,8.1259,35.04,15.8136
37.0043,29.8666,25.3606,17.606,21.7188,14.3766,31.2014,18.8567,28.8357,52.0467,43.6322,63.7916,16.9481,19.6989,45.7048,6.7942,34.96,15.0739
35.9362,34.1777,24.6054,17.2549,19.0306,13.2958,27.7321,17.4931,26.269,50.6232,42.9741,65.8908,14.7377,17.8075,46.6133,6.7953,34.88,15.1906
34.3899,32.4882,25.595,14.6071,19.4452,10.9647,32.8224,15.9838,26.1857,53.0496,42.514,59.2895,12.025,17.8356,47.672,5.4413,34.8,14.029
33.5697,32.5234,27.5004,15.7159,19.7208,10.9316,33.6079,16.5339,24.2015,50.1537,43.2692,57.3469,11.9513,18.5131,44.9233,6.4402,34.8853,15.564
35.4518,28.7432,26.943,15.4492,19.0769,12.8217,30.3331,17.7318,24.9271,51.2209,40.7539,63.1098,12.4696,17.5609,41.5769,6.8697,34.9707,15.5564
34.1708,28.582,26.0407,18.3487,18.9428,13.3318,32.0615,20.8272,21.8314,50.982,39.6285,56.891,12.7125,19.4738,38.9527,8.0013,35.056,17.9458
37.0869,26.5855,25.9715,23.6919,22.3984,12.3898,35.5355,18.0609,21.1239,47.2645,38.8321,56.2354,17.141,19.4418,39.8957,7.966,35.464,22.2346
34.8383,27.6035,24.9119,23.1563,24.0848,13.1802,33.5677,19.4718,19.9612,52.2783,43.295,53.1012,19.9239,19.8647,43.5775,7.7697,35.872,24.401
34.3947,30.9212,24.4236,20.2091,29.2996,13.2489,32.2662,19.6827,20.7762,48.8747,45.7009,53.3837,25.9179,19.5964,45.0767,8.25,36.28,26.0955
39.1877,30.447,25.3216,18.414,30.4118,11.1871,29.8402,18.0984,23.2875,53.6219,43.7219,45.8157,27.5072,20.9477,43.854,7.6874,36.1547,27.3658
40.6953,29.8722,25.2586,17.3006,28.8579,11.4442,28.1095,21.3361,25.1198,51.08,44.4978,43.1925,28.4744,21.0061,45.7943,8.4763,36.0293,24.8006
44.4854,31.6439,24.9642,20.5942,27.5581,11.5078,27.8251,19.5372,25.9342,53.0822,44.9519,37.2769,24.8118,19.489,45.7083,8.2991,35.904,26.2457
46.1194,35.3514,23.4046,21.9127,26.3433,11.6669,29.1349,22.5002,28.4728,51.865,48.5772,31.7925,26.0762,18.735,43.3026,9.6891,36.0773,26.1819
47.578,33.2673,24.1467,23.7908,26.9641,13.6859,29.3306,25.6539,32.0736,50.9752,44.7147,31.4198,29.7974,17.9061,43.6465,8.7492,36.2507,24.6362
47.3887,34.5373,22.1503,25.7479,25.3276,14.0158,31.6674,26.0213,31.5117,53.8685,44.7477,29.5763,33.8049,16.1283,45.451,9.2355,36.424,24.3666
49.2058,37.9006,20.8446,32.2277,18.1859,14.1092,33.2911,24.7743,32.4018,55.8345,42.9651,30.7885,36.3719,15.3367,43.5683,9.1672,36.6773,26.1672
54.1612,38.7263,20.1709,28.4166,19.4997,13.7674,32.1012,21.6885,35.2379,60.7556,44.5121,32.6689,35.0328,17.1889,42.7081,8.774,36.9307,25.3243
54.8472,43.5029,23.3298,31.9527,17.8968,10.5401,32.2161,21.7188,35.1514,60.2746,47.1951,28.8796,35.0203,18.1701,43.4464,7.4842,37.184,26.702
51.547,42.8058,22.3514,27.0515,17.4775,9.1832,32.5418,23.4145,36.1726,62.0686,51.2896,31.467,37.8375,19.6973,45.3551,5.898,36.8,23.3924
53.5295,42.0457,21.4038,23.1073,18.7609,10.9418,31.2334,27.4524,37.7243,60.606,53.3207,30.2153,39.9179,19.3865,44.8748,5.7729,36.416,20.4802
53.7618,42.0454,23.0826,20.2422,19.7319,11.1866,31.4758,27.8694,36.2372,64.3583,52.7195,26.893,43.0666,18.6767,42.8079,6.5852,36.032,21.2561
53.4815,42.6165,24.7682,21.0934,20.9165,11.0341,31.4397,27.3963,37.4634,63.6159,52.5608,26.148,43.6234,15.879,40.0341,6.9723,35.64,21.7072
47.3859,45.4942,25.2525,23.2798,20.8024,9.7497,32.0325,28.4293,36.0976,66.7698,52.7216,26.9027,38.1778,17.0387,37.4109,6.8985,35.248,25.0608
44.9618,43.7198,24.3646,26.8254,23.5134,8.4425,36.2398,26.709,37.4618,59.7512,59.0147,26.0715,36.2277,17.6591,33.4155,6.6012,34.856,27.2799
45.4043,39.8326,24.8082,29.608,22.3875,7.7825,35.5861,27.0281,35.4183,67.5103,53.7583,27.6909,33.7391,16.6362,29.996,6.8391,34.6987,28.1578
43.4266,37.3157,24.7118,28.1297,27.7158,8.0832,36.2254,28.4609,32.9086,60.4489,59.2092,27.8362,33.8159,14.6647,24.9412,6.8125,34.5413,31.4017
44.6484,33.0143,23.0343,31.3218,28.4464,8.9556,35.1293,28.42,32.9126,65.5093,53.8027,27.5792,34.1871,14.267,22.6529,6.5539,34.384,29.5974
41.8046,31.5492,23.5611,33.0025,24.639,8.3943,36.0571,23.4035,32.0813,63.2992,50.3198,32.3228,31.1414,14.3381,22.6122,6.3125,34.416,29.8493
42.192,30.9458,22.1307,36.9684,24.9182,9.6328,33.3437,20.1146,33.3493,56.2591,47.83,32.9257,26.6515,15.4373,21.4136,7.952,34.448,27.2793
44.0633,27.5881,22.2192,31.6922,19.4929,11.4542,31.7969,23.3335,32.4186,52.9265,46.6116,28.768,28.2462,16.6744,21.3906,8.6201,34.48,26.7034
48.0247,23.3406,22.1844,34.7327,19.189,11.5745,29.0947,23.1029,31.2524,58.5813,42.5902,27.1256,29.0733,14.6142,23.4135,9.2068,34.3787,24.0238
46.886,25.5064,22.0428,30.8091,20.6996,10.9553,29.9011,24.2832,30.482,59.6709,41.7155,28.0631,27.3609,13.695,22.2963,10.1889,34.2773,23.693
42.4321,22.6481,19.9975,30.3404,25.8023,11.3534,34.5813,22.3522,29.5713,59.9144,44.8124,27.1739,24.9855,13.5562,21.4942,10.3986,34.176,23.9599
42.2266,25.4478,19.2599,33.3,25.5936,10.4412,35.5338,20.7436,27.8448,54.5078,41.9906,26.5808,21.6885,16.4077,21.0229,9.7267,33.8507,30.7917
42.9792,26.8318,17.7083,39.0092,22.3543,10.9942,35.3264,21.4083,27.2106,53.1489,39.489,23.0087,20.3424,14.8929,22.8467,8.8484,33.5253,34.4425
39.5833,31.4399,14.9357,37.6718,22.0996,10.8869,37.6263,22.3134,27.4949,51.8845,35.8551,18.9404,25.4852,12.5432,25.0604,9.529,33.2,35.226
38.5462,29.1334,13.9712,43.7098,23.7961,9.334,36.8548,19.4992,26.5557,51.6305,32.9894,18.208,29.0125,9.6932,26.1522,9.9365,33.4933,34.9296
40.1987,26.7911,14.1891,45.8091,25.7294,9.5299,30.9696,23.3253,28.3201,48.7598,29.5696,18.5296,28.6997,9.39,26.4471,9.5157,33.7867,33.5544
41.7642,25.8242,14.0539,39.8837,26.1448,10.0762,35.9512,23.9981,31.512,50.6685,24.8577,18.44,26.8393,8.1018,24.3841,8.0352,34.08,34.1695
40.8072,26.5853,15.4573,34.977,24.5114,7.878,37.3268,22.8782,28.7538,54.2481,26.0255,17.1403,32.0218,7.8494,28.8701,7.7503,33.3067,32.6152
39.5011,28.9989,13.5819,39.5838,23.5055,9.8986,40.8944,22.3884,33.1567,53.1574,24.9348,16.7768,26.8365,8.7509,24.6416,6.6558,32.5333,33.4238
42.1917,25.8001,12.8411,38.5611,21.0996,9.7602,43.1463,24.3687,30.6123,56.2142,21.1886,19.0316,28.2025,7.5059,24.9195,6.48,31.76,35.7545
48.4839,30.1126,14.0409,33.8,22.3298,9.636,43.525,29.0874,31.9589,53.0528,19.9181,21.2952,25.8528,7.8363,29.0817,7.2327,31.5813,32.2392
49.2102,28.7712,13.8906,36.067,23.7441,11.1295,38.5466,23.8222,34.2489,61.1113,19.2458,24.4197,29.2419,8.8299,27.3819,7.2711,31.4027,34.3566
51.1612,32.5079,13.2235,43.5135,24.2799,11.9507,40.138,23.4656,35.8501,53.9569,18.4525,23.6704,29.4536,11.3157,25.416,5.5684,31.224,39.1704
51.6001,33.3414,12.7275,40.4434,23.7171,10.9264,42.6536,24.75,38.1352,50.7046,20.5536,21.8528,32.5644,11.4927,27.2279,4.5968,31.24,36.6225
48.2476,32.5552,12.5193,39.9027,27.9989,10.3726,42.4825,22.9204,42.4487,54.8463,21.3859,22.3189,31.7351,10.2806,25.4814,3.7721,31.256,35.4578
50.3213,32.2406,13.5148,37.893,29.0484,11.0704,41.2493,24.3145,41.2889,51.6321,21.7508,20.7175,34.4488,9.603,27.0244,3.0792,31.272,36.3452
51.4417,31.8586,12.3961,41.9028,34.6236,12.1143,39.2342,23.5736,38.1975,51.0063,20.6324,18.9013,36.7078,8.4181,25.9151,2.8959,29.5093,41.104
45.8812,35.5503,13.7351,43.9626,35.9035,13.7039,41.2124,27.7518,38.9219,49.0988,20.7763,17.9862,35.22,7.035,27.5156,3.2476,27.7467,38.8024
52.7594,36.5272,11.1577,42.5493,29.8287,11.2686,42.5231,26.9345,36.1236,55.7372,22.1914,16.8242,36.7894,7.7329,31.1946,3.3038,25.984,38.2405
50.7744,34.2725,9.9968,45.8212,29.5469,13.9271,40.0537,30.6466,38.4306,49.3617,23.1209,18.6524,37.1894,7.3143,32.4587,3.1546,25.8613,37.9396
51.2398,37.0964,8.0862,41.1336,30.1975,13.1619,39.2676,28.7742,37.7567,49.1013,23.2249,17.5426,41.4748,8.2315,35.4609,2.6281,25.7387,39.2588
47.0431,37.5469,8.1867,38.3335,30.3394,14.4255,40.6507,27.5064,43.7791,55.4836,24.0326,17.8539,36.6377,8.347,34.8439,2.9867,25.616,36.6159
51.1227,42.6344,8.0509,37.5595,30.5427,11.1473,39.1542,27.3426,45.2118,54.2206,28.5255,17.9648,37.7947,9.2668,33.1472,4.1231,24.1387,39.503
47.6945,47.9003,7.9548,38.0252,34.8229,14.8692,41.2256,27.7197,46.9579,53.8126,25.0297,16.9897,36.6833,11.5394,36.6115,5.3783,22.6613,36.7968
44.6736,46.3899,9.5076,37.9869,32.2407,12.5255,41.8471,25.4787,50.8277,56.5754,30.356,21.1355,43.0244,11.4657,38.2619,5.9302,21.184,34.4842
42.805,47.0441,10.0415,43.2462,32.5501,12.1365,42.8207,29.9782,50.4143,57.2556,30.4143,18.219,36.2935,12.1601,37.8023,7.3739,21.0373,36.7913
44.6407,54.8747,9.3472,38.7805,34.4452,11.8789,40.5978,31.1016,53.268,53.9263,28.2576,20.1536,36.6597,12.0593,40.7277,6.0705,20.8907,35.1936
50.2391,53.8765,10.1752,39.8428,37.8313,12.1584,39.6389,27.4966,53.3494,50.2939,25.9393,24.3791,35.7004,10.91,42.8231,6.7701,20.744,35.195
49.7009,54.2585,9.9083,37.8485,34.9837,10.9186,40.0048,29.4591,53.3553,51.0307,23.2622,25.2386,34.7799,10.7998,42.8394,7.8066,21.304,32.6568
50.7604,50.7733,11.7957,35.8072,35.741,10.1856,37.9314,29.2845,55.0173,50.2555,21.1661,26.4279,36.3532,9.4239,39.8739,7.9754,21.864,32.312
48.9504,46.4916,11.7388,35.0918,34.7382,8.6289,40.9236,27.3977,55.7551,52.2638,20.3196,26.638,33.1769,13.2588,38.9063,7.9348,22.424,31.1029
48.5793,49.3098,8.9269,33.8012,31.6921,10.1314,36.8292,28.2807,46.2255,56.2458,23.5069,28.3631,30.6057,12.4518,39.0562,8.3038,21.4613,35.9996
45.2761,46.8729,8.2261,31.1795,33.5065,10.0303,40.9907,29.4858,45.9432,49.0182,30.6246,28.5583,32.0838,11.9774,39.7499,8.1783,20.4987,31.5995
41.2311,49.9307,6.8171,32.147,30.7441,9.8728,40.428,30.5856,41.8767,49.9304,31.1193,26.521,35.417,12.192,38.0516,9.5073,19.536,31.9212
46.3035,44.5378,6.3929,37.7829,30.3077,10.373,38.8299,25.2953,44.437,48.3125,34.9176,26.0605,31.05,13.1964,33.289,9.9229,18.0053,33.1506
47.6884,43.1551,6.4087,32.1544,32.8018,10.3117,39.3894,29.0756,41.8954,47.0057,31.1361,27.6458,28.858,14.1533,34.5537,8.5009,16.4747,35.2921
47.7676,41.8235,5.8634,30.7515,34.6988,9.394,37.6598,23.2101,43.1091,49.8668,32.6084,25.0405,32.5043,15.0193,33.2416,9.9024,14.944,33.4317
48.4877,41.4045,5.7459,31.5904,33.7014,8.4356,40.2439,23.5673,41.9661,45.8415,26.3389,29.1573,31.8168,14.1553,34.338,8.237,14.9067,30.7154
43.172,41.0623,4.6879,35.0683,37.3499,6.6442,37.9306,26.1349,38.8552,48.6339,27.1973,25.8313,27.5147,13.5373,30.5398,8.8395,14.8693,32.5937
43.0424,43.5338,4.7145,33.5448,35.2134,7.3693,37.2799,25.7768,35.618,43.744,24.8541,22.0081,33.9912,13.9707,32.1879,10.3082,14.832,28.286
41.0224,36.721,4.5312,30.3189,42.8376,7.7418,43.0608,23.4945,35.5402,42.973,23.9018,24.6442,30.2489,15.0141,31.8573,11.003,15.5973,28.0704
40.7432,33.0555,4.2997,30.8043,42.1652,7.4064,42.0619,23.3613,35.4489,44.6827,25.9173,23.1599,32.8488,13.471,32.5495,12.3446,16.3627,26.1989
40.3123,32.0662,4.1523,31.7701,40.7347,9.6725,39.3328,24.249,32.3086,46.233,26.3286,20.1851,28.718,17.6895,31.9998,12.1609,17.128,30.1436
35.3312,34.3357,4.9808,31.3422,47.0712,10.5554,41.0582,24.1945,32.0259,44.7268,29.4209,19.9222,25.588,15.331,32.3967,12.328,15.6267,28.6461
38.8679,35.5663,3.8936,32.9405,44.2095,8.4208,39.6324,22.6561,32.5341,42.2931,34.5011,17.5931,30.3847,15.3128,30.593,11.9765,14.1253,29.0772
38.1004,33.1939,3.926,33.2659,39.8631,10.0124,43.2087,22.2512,29.74,47.055,36.0783,16.4602,31.1845,14.0858,31.6728,14.0912,12.624,27.4607
40.3064,35.3345,4.3491,31.5837,42.6437,9.9122,41.1021,23.4406,34.9653,48.9345,37.0931,13.2724,30.9774,12.716,28.8161,14.2499,12.608,29.4328
42.9452,36.9016,5.5797,27.9171,43.9795,8.3185,41.8501,22.2406,32.6259,45.6676,35.5482,15.8618,33.4709,14.365,32.4023,14.9643,12.592,31.9707
37.9832,39.7048,4.5104,34.5708,45.0334,8.489,39.7286,21.8503,37.0438,45.7045,35.3828,16.1485,33.0268,15.4923,32.2281,14.7229,12.576,32.4677
35.7566,43.1877,5.6055,28.9675,44.8723,9.368,37.7297,23.3578,38.9254,47.118,36.6231,20.3999,36.8621,12.3965,32.557,16.0153,12.744,32.41
45.0346,42.2722,4.5252,37.3804,41.8151,9.8007,42.8269,22.2952,43.0323,37.5859,36.1247,20.6456,35.7287,10.8285,32.9262,15.2873,12.912,32.1073
50.2972,44.1122,3.9964,34.3435,45.726,8.2951,38.4565,21.5308,46.8318,44.2899,32.4659,17.3541,35.9738,14.6414,30.6084,12.8473,13.08,36.5109
