bus.119.gen,bus.4.gen,bus.6.gen,bus.8.gen,bus.10.gen,bus.12.gen,bus.15.gen,bus.18.gen,bus.19.gen,bus.24.gen,bus.25.gen,bus.26.gen,bus.120.gen,bus.31.gen,bus.32.gen,bus.34.gen,bus.36.gen,bus.40.gen,bus.42.gen,bus.46.gen,bus.49.gen,bus.121.gen,bus.55.gen,bus.56.gen,bus.122.gen,bus.61.gen,bus.62.gen,bus.65.gen,bus.66.gen,bus.69.gen,bus.70.gen,bus.72.gen,bus.73.gen,bus.74.gen,bus.76.gen,bus.77.gen,bus.80.gen,bus.85.gen,bus.87.gen,bus.89.gen,bus.90.gen,bus.91.gen,bus.92.gen,bus.99.gen,bus.100.gen,bus.103.gen,bus.104.gen,bus.105.gen,bus.123.gen,bus.110.gen,bus.111.gen,bus.124.gen,bus.113.gen,bus.116.gen
75.9225,55.218,16.4701,35.4555,38.0088,59.4975,21.0588,43.0588,39.3388,69.6328,75.5053,64,80.1097,40,29.2202,41.9459,0,69.2826,0,72.9995,6.2313,39.0744,37.0603,61.1796,43.7716,0,39.2563,0,0,67.2094,94.9229,44.5066,0,0,0,0,19.9181,28,19.6826,41.3725,0,0,40.3557,32.4828,58.5045,28,0,29.1767,41.6323,0,0,0,45.9444,37.9774
69.7427,57.8299,19.7307,35.5077,38.1796,63.4619,20.3334,42.3678,38.3907,69.2255,77.8914,64,80.892,40,28.6244,41.278,0,67.8753,0,70.366,6.5971,38.0296,35.2904,62.2034,43.6221,0,41.1206,0,0,65.3936,94.9436,44.5403,0,0,0,0,19.1657,28,19.988,38.4177,0,0,39.7728,31.9724,59.0293,28,0,28.6373,41.7597,0,0,0,44.7624,38.8382
72.0974,61.2437,16.7322,34.9258,39.487,59.0823,21.2237,41.8348,38.5526,72.8719,80,64,83.9789,40,29.9338,41.1467,0,68.9678,0,66.0473,6.4641,38.1144,35.0596,62.2374,43.0772,0,40.9038,0,0,66.5596,95.1822,43.1358,0,0,0,0,21.2099,28,19.8192,36.9184,0,0,40.0753,34.8159,59.4305,28,0,30.6625,41.2024,0,0,0,44.7219,38.586
73.0554,58.0026,23.6206,34.7045,38.7558,60.695,21.947,41.7975,39.6725,73.4254,80,64,85.2765,40,30.0133,40.8265,0,62.8442,0,71.1787,6.5847,37.5292,34.1276,62.5058,42.8562,0,40.5974,0,0,67.2006,93.2058,43.0052,0,0,0,0,20.2153,28,19.4747,38.4091,0,0,40.0387,34.492,58.0149,28,0,29.8849,41.9453,0,0,0,44.99,39.0424
72.4518,57.6061,23.5666,35.8015,39.0296,56.1397,23.2486,41.665,37.9107,67.1976,80,64,82.7834,40,32.6379,41.8918,0,68.9858,0,72.706,6.6629,38.6554,40.2152,63.6066,44.2423,0,43.7006,0,0,63.8496,94.7903,44.4035,0,0,0,0,20.207,28.9086,19.9299,38.593,0,0,40.24,34.0248,62.7917,28,0,29.8506,40.4292,0,0,0,45.7492,39.9719
71.1041,64.8262,25.19,35.9679,40.9417,61.6765,23.7982,43.1226,38.905,71.6842,80,64,84.2547,40,33.8265,41.9457,0,67.348,0,72.9298,6.2244,38.9009,38.6172,62.7831,43.6444,0,44.2581,0,0,68.0025,95.7434,44.6769,0,0,0,0,20.1151,28,19.8361,40.0311,0,0,41.4964,29.8032,60.6083,28.2091,0,29.9747,43.153,0,0,0,45.7979,41.3352
72.4204,57.2567,25.3274,36.6525,40.1172,57.7592,24.1957,41.8555,36.8585,72.6481,80,64,84.6885,40,33.1365,43.1346,0,70.6714,0,70.8597,6.5777,40.1847,36.4843,64.6506,45.0714,0,43.5199,0,0,66.0286,97.0841,45.2886,0,0,0,0,20.9593,28,20.147,40.7759,0,0,40.6155,30.4373,58.2488,28.0374,0,31.1072,42.5636,0,0,0,46.6977,40.7777
68.8692,59.0166,26.0567,37.1407,41.1183,62.2478,23.4782,42.6858,35.8004,72.1151,80,64,82.3505,40,31.0606,44.1068,0,63.5746,0,70.3807,7.0879,40.5491,37.2186,67.3101,46.6528,0,46.6048,0,0,64.7732,100.604,46.9376,0,0,0,0,21.5996,28,20.8797,41.6795,0,0,42.0517,32.4426,60.8811,28,0,32.446,42.3677,0,0,0,47.9214,37.4582
66.6617,55.0394,22.4427,39.1632,41.3402,61.3487,21.7125,43.5741,36.5915,71.8913,80,64,81.6487,40,29.2025,45.5221,0,70.8231,0,72.5872,7.053,42.052,37.0034,69.1058,47.7713,0,47.0047,0,0,67.233,106.232,48.5616,0,0,0,0,22.2131,28,22.1625,44.2728,0,0,44.5791,29.8464,62.9071,28,0,34.0096,45.5807,0,0,0,49.5125,39.0178
67.5834,59.0961,23.9121,39.8826,41.0015,57.5021,23.6451,43.3611,36.3932,66.0767,79.3804,64,83.5441,40,31.2775,46.8713,0,57.3948,0,68.665,7.2638,45.0386,38.508,71.8368,49.0999,0,45.8436,0,0,69.2245,108.107,50.6884,0,0,0,0,22.5135,29.2096,22.2664,44.8431,0,0,45.428,29.5304,64.9536,29.2081,0,34.4707,47.0561,0,0,0,50.9159,37.2491
66.6764,59.7252,28.8678,40.2082,39.1818,58.569,21.4435,43.0107,38.6449,67.9475,80,64,80.3207,40,31.1695,47.1198,0,57.9056,0,67.6158,7.6359,44.0106,38.4959,71.1408,49.5312,0,45.6999,0,0,66.963,109.235,51.0664,0,0,0,0,23.0312,29.2134,22.2675,45.0782,0,0,45.4104,31.8939,65.702,31.7953,0,34.9161,47.2227,0,0,0,51.3085,38.6125
63.3157,58.4689,28.1336,40.1574,40.1554,58.7192,19.2154,41.6591,36.7348,72.7354,79.8535,64,77.9493,40,32.9392,48.5076,0,56.5866,0,67.5313,8.0606,46.1211,40.5946,72.0367,51.5545,0,45.515,0,0,71.271,111.915,52.4793,0,0,0,0,23.4435,30.2479,23.0153,46.0112,0,0,47.8537,33.162,67.6544,30.6033,0,35.4556,46.8781,0,0,0,50.8572,36.1459
67.9122,56.8945,29.2025,38.2293,40.4509,54.9609,23.1455,42.892,36.7103,70.2816,80,64,83.8444,40,30.8034,50.0441,0,61.4521,0,67.6197,7.6062,47.6377,41.6499,73.4434,52.9256,0,47.3271,0,0,72.2407,116.262,53.4585,0,0,0,0,24.0472,29.9259,23.1958,46.2209,0,0,48.1912,35.079,68.2372,30.8546,0,36.6176,48.1723,0,0,0,51.696,38.4132
69.6681,57.2469,28.7628,38.5867,38.9717,54.3091,22.692,43.3484,35.9859,70.0588,80,64,87.4231,40,32.4259,49.9133,0,56.9198,0,65.4898,8.0834,50.2082,40.3807,76.0734,52.7216,0,47.5157,0,0,68.4746,116.744,53.7943,0,0,0,0,24.442,29.5878,24.0281,46.0462,0,0,49.406,35.395,70.1251,30.1781,0,36.618,48.35,0,0,0,51.486,40.5137
65.7832,53.5789,28.5243,38.8298,37.0371,56.6962,23.6834,42.143,34.7766,70.9922,80,64,86.4788,40,34.757,50.4972,0,53.7921,0,69.4404,8.4505,50.0272,40.9004,77.0539,53.585,0,49.008,0,0,68.9997,118.096,54.7729,0,0,0,0,24.6592,29.6574,24.5413,46.8641,0,0,51.4975,35.0554,70.3006,30.7379,0,36.873,50.734,0,0,0,52.1571,40.3567
66.0041,54.7459,26.6996,39.956,39.2829,52.9968,22.7254,41.825,35.7651,67.6884,78.9956,64,87.3112,40,31.4571,52.2059,0,60.1404,0,72.916,9.1233,49.2798,43.5002,79.3894,55.4466,0,51.1023,0,0,70.8126,121.514,56.5886,0,0,0,0,24.565,33.0731,25.1892,48.8586,0,0,51.5315,35.5059,72.1993,31.5742,0,37.1386,51.9789,0,0,0,54.5964,38.104
66.4585,55.222,31.5101,40.3532,41.7926,56.1348,20.7535,42.9783,35.7209,66.7069,78.6354,64,87.2385,40,28.7285,52.6235,0,53.1094,0,71.7912,8.3226,49.0871,44.0194,79.7222,55.3815,0,51.1852,0,0,69.6583,121.801,56.4681,0,0,0,0,25.1865,34.0604,24.5729,49.9349,0,0,49.9791,37.8282,71.8877,32.8553,0,37.9784,52.6291,0,0,0,54.6699,38.9001
66.8423,49.0295,31.7231,41.3931,40.8042,56.6972,21.0666,39.7893,35.7513,66.8109,80,64,83.9426,40,29.2899,54.7962,0,55.0883,0,72.7874,8.2913,50.8507,45.538,83.4799,57.5844,0,54.4785,0,0,68.7632,126.367,58.9466,0,0,0,0,26.1588,35.4993,25.1154,51.1915,0,0,51.9468,37.1186,75.5589,35.3948,0,39.8506,54.2824,0,0,0,56.68,35.7641
69.1047,48.9107,31.4149,42.9632,39.2269,55.1297,18.2408,39.0512,37.0028,63.6327,77.3928,64,86.6074,40,28.3054,56.7237,0,58.1903,0,70.2001,8.5246,52.0373,49.6176,85.5945,59.4513,0,55.3371,0,0,68.5178,129.496,59.5193,0,0,0,0,26.9669,36.3777,25.4156,51.7335,0,0,52.5697,39.6441,78.6622,35.8038,0,41.4213,53.4312,0,0,0,58.7152,35.4578
68.1055,50.9562,30.0221,42.8543,37.1156,55.2936,19.4638,41.1821,36.6023,66.0718,79.1949,64,85.2863,40,26.7791,56.5431,0,62.4879,0,70.9078,8.6782,52.0684,54.5733,87.2107,59.5368,0,58.1427,0,0,66.6745,130.358,59.3013,0,0,0,0,27.2335,39.2772,26.2924,52.2161,0,0,53.8104,39.2622,83.6986,37.0937,0,41.9361,54.0304,0,0,0,57.8782,36.2313
66.1994,53.1264,31.0498,42.4525,37.2962,56.4116,17.9768,39.3418,36.2156,67.1652,77.7834,64,83.5607,40,25.3353,56.4186,0,63.3495,0,73.8603,8.8937,51.9388,53.8995,91.3162,58.8829,0,58.0344,0,0,66.3623,132.031,61.617,0,0,0,0,27.3013,38.2738,25.6164,53.8433,0,0,54.7078,37.1196,81.7444,37.5145,0,42.2602,57.0296,0,0,0,57.8602,38.3229
67.3095,49.4466,32.2315,43.2883,38.8255,60.0275,18.1809,39.4713,36.4619,66.3486,77.9081,64,83.5715,40,25.3893,56.9233,0,62.8434,0,68.6366,8.9669,52.7081,55.753,91.1996,59.296,0,60.6695,0,0,63.9821,134.019,62.4741,0,0,0,0,27.3326,40.1235,25.8216,54.6963,0,0,54.998,39.1347,81.979,38.856,0,42.4257,57.386,0,0,0,58.4939,36.7358
68.8073,47.2019,32.7194,42.9881,33.0089,61.5833,18.5107,39.6666,35.0132,64.7458,79.7318,64,84.3892,40,26.2128,57.1788,0,61.89,0,70.7066,8.8387,52.7764,55.3976,89.3489,59.613,0,60.3585,0,0,65.8362,134.746,62.5633,0,0,0,0,27.7896,40.0302,25.43,53.3438,0,0,56.1857,38.8795,80.2582,39.3354,0,43.2887,56.7331,0,0,0,59.4677,36.8006
66.5272,45.5117,32.0794,43.5379,37.2226,58.728,17.486,39.5263,35.0436,67.2045,80,64,80.7899,40,26.0332,57.3916,0,71.7323,0,68.5021,8.9909,52.792,58.0339,94.7855,60.1393,0,62.7723,0,0,63.7574,135.315,62.4006,0,0,0,0,27.7833,41.8167,25.212,52.8025,0,0,56.1164,39.2868,85.3463,41.326,0,43.3116,57.6476,0,0,0,60.9984,36.457
65.4338,49.9678,31.7486,43.988,38.3759,60.0825,20.7515,38.533,34.3693,68.9673,78.708,64,83.5421,40,27.4613,57.9717,0,70.5329,0,70.5015,9.0601,53.6351,57.6755,98.3833,61.1443,0,62.3699,0,0,61.5891,136.669,63.1296,0,0,0,0,27.4177,41.264,25.4934,53.7196,0,0,55.9563,39.5165,83.7863,41.2406,0,42.9288,58.4151,0,0,0,61.7558,35.4127
62.5609,49.1983,30.4501,43.1317,35.9398,61.3124,18.496,38.2071,34.4508,65.211,78.6619,64,81.4151,40,24.3155,58.0936,0,76.0753,0,69.1891,9.0718,53.6587,58.5398,101.446,61.1402,0,61.5561,0,0,63.3824,135.981,63.1317,0,0,0,0,28.1578,43.6062,25.685,53.815,0,0,56.2919,39.1612,87.3128,43.645,0,43.7144,57.2842,0,0,0,61.3407,36.882
61.6961,59.7694,32.7213,42.762,34.2604,60.1002,18.1603,38.317,35.1889,65.6625,79.401,64,80.5808,40,22.3367,56.9777,0,65.5613,0,75.893,9.0465,52.4649,57.954,103.679,60.7566,0,59.895,0,0,63.193,134.891,62.3628,0,0,0,0,27.4876,46.6468,24.8707,54.0035,0,0,55.5863,38.0206,92.7266,45.0641,0,43.1566,56.502,0,0,0,60.3004,35.7729
62.3017,59.8361,31.4532,41.9034,37.1225,62.5991,18.1417,35.6816,36.1086,64.3355,79.1016,61.8228,80.7398,40,20.9773,56.4197,0,62.9899,0,71.4447,8.7477,51.7481,58.8302,105.64,59.4911,0,58.6748,0,0,59.5378,133.03,60.8755,0,0,0,0,26.9224,45.8169,24.4829,56.5687,0,0,53.1993,39.8198,93.6192,45.4167,0,42.8509,55.4711,0,0,0,58.854,31.7604
62.5265,59.7409,31.412,43.3915,33.2563,61.0925,16.4672,33.7882,38.0137,64.1598,75.7841,61.6068,80.9862,40,21.2237,58.1774,0,61.5341,0,71.8884,9.2987,53.8271,59.2417,106.572,61.193,0,58.7896,0,0,55.8364,137.38,63.5517,0,0,0,0,28.0873,47.0504,25.2941,47.3141,0,0,56.6945,38.6272,93.876,46.6778,0,44.06,57.0769,0,0,0,61.2594,33.8697
68.6473,61.3153,32.9137,42.1812,38.0736,55.6224,17.8737,33.6724,39.1494,65.6272,76.7371,61.7197,83.9406,40,22.9011,56.7294,0,56.7192,0,73.9152,9.5445,52.3147,58.0374,101.646,59.4253,0,59.1298,0,0,57.2842,134.286,61.9567,0,0,0,0,27.3517,48.2791,24.4116,52.0624,0,0,55.6607,38.2483,96.1117,47.6896,0,42.8412,55.6101,0,0,0,59.5886,33.8884
67.7591,58.2853,31.4669,43.559,36.458,58.516,14.9821,33.2523,38.1796,64.7948,76.0314,61.9081,82.8295,40,22.0128,58.5424,0,63.9007,0,70.2217,9.2898,53.8437,60.4248,104.474,61.3174,0,61.3133,0,0,54.9697,137.707,63.6585,0,0,0,0,27.8374,51.2569,25.1592,54.159,0,0,57.2693,35.8603,101.337,49.7857,0,43.6821,57.3193,0,0,0,61.2996,33.4526
70.367,60.1914,32.103,44.1138,35.5599,59.9313,14.4442,33.3554,37.2874,66.011,74.5149,62.6757,79.4354,40,21.6398,59.0789,0,60.0614,0,68.1301,9.2234,54.6751,60.4878,105.056,61.781,0,60.6421,0,0,57.132,139.978,65.278,0,0,0,0,28.7476,47.8153,25.8093,55.7392,0,0,57.1819,38.3514,97.2058,49.1781,0,45.059,58.5748,0,0,0,62.1205,28.8757
66.9984,58.038,31.1087,43.894,31.5111,61.1877,16.3867,32.0666,36.7063,66.0031,73.9309,62.7179,78.2879,40,20.7741,58.5368,0,64.0726,0,67.4175,8.846,53.9761,60.238,103.746,62.1088,0,63.0352,0,0,53.4042,138.958,64.0459,0,0,0,0,28.344,50.8201,24.8173,54.9342,0,0,56.8852,36.3343,101.474,50.2096,0,44.5691,59.1326,0,0,0,61.5898,31.9224
67.1633,55.9699,32.0558,45.5068,31.6465,57.3391,18.2908,33.161,35.5422,59.5358,76.0579,61.3094,79.0467,40,20.0998,60.5932,0,64.1773,0,67.2585,8.9606,56.4967,63.4446,106.197,64.3038,0,66.498,0,0,50.3143,140,66.425,0,0,0,0,29.12,55.6123,25.6415,56.0261,0,0,60.2055,37.5465,107.444,53.9159,0,45.6859,60.2146,0,0,0,64.2769,27.1021
68.6159,54.4367,29.8925,45.4182,30.5247,57.1978,18.0347,28.7962,36.0497,60.2209,77.8296,62.2487,81.0333,40,21.0038,61.1514,0,64.8031,0,68.8976,9.4354,56.7764,63.3334,107.864,63.8594,0,64.9303,0,0,51.285,140,67.5548,0,0,0,0,28.6863,56.2658,25.799,54.0281,0,0,59.8521,37.4189,108.958,55.3768,0,45.469,61.2802,0,0,0,64.8488,28.859
63.0605,56.2614,29.4548,46.3212,28.593,57.1811,13.7787,30.2017,36.7103,57.1703,78.3439,63.0369,78.2399,40,18.6246,61.3955,0,61.8398,0,64.4405,9.5427,56.7276,65.3643,108.741,64.6786,0,67.3279,0,0,51.9603,140,68.1178,0,0,0,0,29.0903,63.6961,26.0981,55.9792,0,0,60.5569,37.1431,113.137,58.1521,0,45.8877,61.5123,0,0,0,65.2405,23.0689
61.0051,53.6378,29.1014,46.6532,24.8877,56.44,16.7832,29.443,34.9317,58.7182,74.991,60.7146,78.3498,40,20.1469,62.597,0,65.2971,0,70.1697,9.5061,57.72,66.6533,110.322,67.9983,0,68.1819,0,0,48.0254,140,67.8101,0,0,0,0,30.7916,71.2529,26.1779,56.3304,0,0,61.3141,36.7937,114.035,61.6932,0,47.4507,62.6093,0,0,0,65.2314,22.959
56.6805,52.8251,29.5961,49.2154,23.5842,56.9691,16.4868,30.2675,37.9048,59.0853,74.883,61.2515,75.9018,40,21.3041,63.9983,0,70.3206,0,66.4428,10.4543,59.1255,69.521,116.568,74.5166,0,70.2013,0,0,43.9373,140,71.5009,0,0,0,0,32.0071,69.1155,27.9215,58.0763,0,0,65.7203,37.4965,120.36,65.8441,0,49.2589,64.8145,0,0,0,66.9044,21.0656
55.6136,52.0693,28.1866,49.8524,19.7818,53.7281,17.0757,30.0074,35.4873,60.0334,72.6245,59.4072,76.2464,40,21.4268,65.9849,0,75.921,0,68.668,10.3914,60.6061,71.4258,120.081,77.2714,0,71.3941,0,0,42.9008,140,74.1649,0,0,0,0,32.0142,69.9309,28.2234,59.6279,0,0,61.4515,37.4876,120.781,69.5909,0,49.512,67.347,0,0,0,69.2548,19.9938
51.231,54.898,28.4782,49.1405,22.2081,54.5751,16.9138,29.4646,38.32,57.7101,78.5785,60.5104,77.5273,40,20.3678,61.2567,0,71.927,0,66.8659,10.2123,59.9217,69.779,119.396,79.8233,0,71.5491,0,0,41.7612,140,72.0617,0,0,0,0,31.7516,69.0821,28.0372,59.7763,0,0,65.3053,38.0501,120.535,71.6575,0,49.7989,67.0927,0,0,0,68.1835,20.3884
51.2595,53.5445,29.7306,48.7859,20.4797,57.3646,18.9691,27.2689,37.8253,57.718,80,59.6968,79.4599,40,21.8862,59.9275,0,79.433,0,67.6629,10.5708,59.8776,70.9713,119.934,81.7622,0,68.6655,0,0,43.8489,140,71.695,0,0,0,0,30.5543,69.3419,27.4337,60.6177,0,0,65.4158,37.3954,118.632,70.8452,0,48.8163,66.0004,0,0,0,68.4308,22.1061
50.2181,52.8437,31.1469,49.011,19.6797,52.4874,18.3949,26.2167,37.5191,58.7908,77.065,59.9932,77.6382,40,20.6632,58.8332,0,75.7525,0,66.6754,10.6922,62.0451,69.3073,118.355,80.8671,0,69.0265,0,0,42.8998,140,70.8241,0,0,0,0,30.67,71.7252,28.0389,63.2714,0,0,66.6854,37.0842,122.347,72.0418,0,49.8171,65.0745,0,0,0,67.2992,23.2486
50.969,54.3857,32.3032,48.4856,18.5235,53.0459,15.1431,25.6464,37.3689,59.4808,76.2935,61.9229,77.5528,40,22.4172,56.638,0,75.1416,0,66.7029,10.5764,63.387,67.2253,117.559,82.769,0,70.3228,0,0,40.1437,140,70.3407,0,0,0,0,31.3555,72.5239,27.5271,64.2757,0,0,67.6221,37.9794,126.452,71.4105,0,48.717,67.4453,0,0,0,64.4714,22.7549
53.3364,55.0944,32.206,50.005,17.4467,51.1741,14.9203,24.5481,38.0825,58.4139,78.6825,61.1534,75.0067,40,23.0091,60.0505,0,79.3532,0,62.5363,10.9584,66.9651,69.8433,117.202,87.0363,0,71.2797,0,0,37.8184,140,73.7669,0,0,0,0,32.8603,68.1318,28.3212,62.992,0,0,68.767,37.203,124.675,69.6214,0,49.547,69.7379,0,0,0,68.7505,20.9989
52.6729,58.1028,33.9698,48.5928,16.5761,52.3736,15.7467,22.7333,36.6573,57.1301,80,61.6412,78.3557,40,23.0464,59.9777,0,79.8082,0,65.3484,10.3573,65.2711,69.9179,112.804,89.2988,0,72.0246,0,0,34.5902,140,71.5489,0,0,0,0,32.7631,64.2596,27.7516,62.3949,0,0,64.1137,38.5634,118.566,65.3726,0,49.2795,61.6488,0,0,0,68.0744,22.0138
54.3072,57.2547,35.3037,48.0341,16.1364,50.0817,14.9006,23.1435,37.4307,56.9789,78.3174,62.3027,78.9073,40,22.1826,59.5342,0,83.8716,0,64.9558,10.8075,60.5971,68.2658,111.313,89.7466,0,67.3213,0,0,33.1836,140,71.0155,0,0,0,0,31.6463,63.4492,27.4162,61.8632,0,0,65.7323,38.6184,115.991,64.2642,0,47.3669,64.8722,0,0,0,68.4693,21.6369
55.7795,58.1891,36.6268,47.0492,16.5398,49.5359,15.3649,23.0159,34.81,58.8379,79.5895,60.9158,79.0369,40,21.633,57.666,0,78.7973,0,63.562,10.8182,58.2744,66.4214,107.299,88.3988,0,64.7766,0,0,34.8503,140,69.5616,0,0,0,0,33.9027,67.2179,26.5537,60.5406,0,0,64.8551,38.9511,114.655,64.7362,0,48.1776,62.7126,0,0,0,66.2004,20.4051
54.2866,61.598,37.4209,46.4238,18.7021,45.6412,16.4995,23.6902,34.4881,58.2627,78.4774,61.6873,78.0818,40,21.9893,56.583,0,77.3239,0,66.116,10.5016,56.3191,66.1782,104.928,87.1391,0,66.6506,0,0,35.2301,140,69.1049,0,0,0,0,34.2431,67.019,25.6475,57.4469,0,0,63.3955,37.8371,113.591,66.2579,0,46.463,64.0779,0,0,0,65.057,21.8381
55.0787,60.6194,38.2071,46.3367,20.3707,48.9372,14.3019,24.1172,34.6186,58.461,75.8057,60.1865,77.9935,40,23.2093,56.0617,0,80.6055,0,67.4705,10.3298,56.0362,66.2618,104.145,87.24,0,64.3318,0,0,34.8346,140,66.9979,0,0,0,0,35.1755,64.9312,25.8757,56.8104,0,0,62.915,37.6084,112.432,66.2962,0,44.7763,63.9911,0,0,0,64.2595,24.7326
53.9322,58.8261,37.5024,46.8266,24.716,45.7394,13.3901,23.653,32.2737,58.0713,79.2381,59.5692,79.9507,40,22.6194,57.5416,0,83.217,0,66.5724,9.8178,57.2331,67.7894,112.838,88.2633,0,67.7134,0,0,32.6713,140,68.5123,0,0,0,0,39.4494,65.1196,26.6601,57.1692,0,0,65.038,38.0854,115.464,67.7871,0,48.3689,64.941,0,0,0,65.7938,25.5934
50.6313,52.0271,37.9009,47.7117,25.2568,46.2812,15.8468,23.6314,31.2382,54.6222,80,55.7991,77.5567,40,20.9017,57.4291,0,83.7645,0,65.5948,10.7624,58.0796,67.6491,113.825,89.334,0,68.6198,0,0,29.8739,140,70.4319,0,0,0,0,40.3782,66.9781,27.2954,58.2392,0,0,66.2061,38.1168,118.201,67.3227,0,48.7319,67.9723,0,0,0,65.4588,23.8885
50.2642,53.6476,36.5257,48.1489,24.7179,48.15,13.9849,23.7442,29.5686,54.3091,79.2047,55.6273,76.7941,40,20.1165,58.0233,0,80.0948,0,67.3782,10.5952,57.812,68.8263,112.892,89.6027,0,68.3294,0,0,29.4391,140,69.9415,0,0,0,0,41.8247,65.3773,27.2225,58.7873,0,0,67.5164,38.1148,114.304,65.7519,0,48.722,67.2349,0,0,0,65.5831,27.4269
49.4731,54.6733,36.7809,47.4918,26.3796,52.7014,12.8983,24.7052,33.4162,53.6456,78.6678,51.7032,74.8683,40,21.1265,57.7435,0,84.1575,0,65.107,10.2495,57.6791,68.0795,108.975,89.1159,0,66.2499,0,0,30.718,140,68.0179,0,0,0,0,40.8563,67.0432,26.5141,58.4119,0,0,65.8605,37.1264,110.133,67.5967,0,47.7803,64.2128,0,0,0,66.1929,24.3194
49.3848,57.399,37.574,48.5964,27.5594,53.2206,13.1712,24.8573,31.1656,54.3445,79.5188,50.8365,70.789,40,19.7052,58.4058,0,82.159,0,67.388,10.3997,58.3139,68.4106,113.081,90.5435,0,65.4094,0,0,30.242,140,71.0353,0,0,0,0,42.5843,62.7654,27.1685,58.5316,0,0,67.0733,38.318,115.744,66.3963,0,49.4534,64.2405,0,0,0,66.4318,22.2818
52.8643,60.9983,37.8282,48.7006,26.2324,51.0328,12.2053,22.7971,30.9163,54.8185,76.901,51.3459,69.2353,40,19.5394,57.6086,0,84.6252,0,66.7137,10.3532,57.8814,69.3446,111.795,89.1595,0,68.9725,0,0,30.1713,140,70.2495,0,0,0,0,41.7061,66.6714,27.1627,58.0879,0,0,68.7861,37.7723,115.012,68.6107,0,48.7612,62.0897,0,0,0,65.9258,23.2515
50.541,57.7514,36.0948,48.7155,27.4495,56.4705,12.4969,25.1213,32.3297,58.2313,77.806,53.4434,66.1366,40,20.5523,59.259,0,83.3304,0,66.8659,10.1914,58.971,69.3739,113.894,91.2496,0,66.2256,0,0,30.0044,140,72.3857,0,0,0,0,42.1529,64.3869,27.014,60.5229,0,0,68.1141,37.5063,114.024,67.8917,0,49.5047,65.2042,0,0,0,67.1286,22.2582
46.0878,57.6208,38.0059,48.4371,27.3847,58.3422,12.5175,24.6207,32.3375,60.2641,77.5852,54.6163,62.7022,40,21.3817,60.0686,0,81.2097,0,66.117,10.4616,59.5281,68.0159,113.451,90.3722,0,68.117,0,0,28.0846,140,71.5654,0,0,0,0,42.0616,65.1981,26.9431,60.1899,0,0,67.0543,37.9293,118.003,69.9846,0,49.6274,62.8187,0,0,0,70.8676,23.7462
45.4272,58.1469,38.3082,46.7939,30.3225,60.2238,13.5422,24.2713,32.8784,62.0456,78.8307,55.3309,58.8016,40,22.8255,58.2129,0,76.0995,0,64.2648,10.0916,57.859,65.9202,113.15,88.5128,0,65.4154,0,0,26.2295,140,70.0818,0,0,0,0,41.2422,62.1676,25.9445,57.452,0,0,66.7753,38.3583,113.085,68.378,0,48.2049,63.0401,0,0,0,68.4557,26.1804
44.5233,59.9549,36.1881,47.0378,29.7394,54.8293,14.458,23.3055,35.1359,64.0528,77.5597,55.2985,60.1404,40,22.8324,57.7558,0,74.6866,0,62.5933,10.1229,58.3077,67.5598,113.193,88.1394,0,65.1031,0,0,27.2817,140,68.722,0,0,0,0,41.2765,63.7346,26.2692,58.0917,0,0,65.9698,37.414,114.834,67.5662,0,48.2701,62.2729,0,0,0,68.5903,27.2856
42.8978,64.04,35.928,46.8857,29.8062,63.0379,13.6973,25.1135,36.1655,66.4605,74.1675,54.3474,62.2949,40,26.0508,57.1668,0,73.7999,0,62.9996,9.9464,58.1603,66.914,111.711,88.0162,0,64.8632,0,0,27.7518,140,68.8376,0,0,0,0,41.4099,63.3881,26.0005,57.23,0,0,64.9589,37.9499,112.355,66.6672,0,48.0181,63.8811,0,0,0,68.0673,26.4307
43.1992,65.2748,36.9714,47.3385,30.4972,58.9763,13.3842,26.414,36.0095,66.0905,77.221,54.2336,60.1649,40,25.7309,58.0592,0,69.7475,0,62.9554,10.0304,58.1673,67.7396,112.179,88.7082,0,63.5643,0,0,29.1368,140,70.3708,0,0,0,0,42.1789,62.796,26.551,57.6095,0,0,65.0732,37.9293,109.403,65.6382,0,48.6193,62.8589,0,0,0,68.867,27.3406
45.2044,65.9864,36.8948,46.5734,32.6281,60.32,12.9709,25.5503,36.247,70.1206,76.3308,54.4986,65.3484,40,24.3665,56.3021,0,73.3929,0,61.4645,9.7577,56.2708,65.899,107.277,86.8412,0,62.1133,0,0,30.3117,140,66.7233,0,0,0,0,42.0591,62.8376,25.6761,56.8395,0,0,64.3884,38.5094,107.213,62.8075,0,48.3568,61.6814,0,0,0,66.8244,30.5247
46.4333,66.2985,37.9077,45.0789,33.8913,61.2986,11.5134,27.316,34.9003,71.1954,78.6678,55.1071,64.6142,40,27.639,55.3372,0,67.1917,0,62.8769,9.4814,55.0278,65.4324,100.92,85.1339,0,61.5177,0,0,30.2243,140,65.0249,0,0,0,0,40.6938,64.306,25.3334,55.7345,0,0,62.594,37.9735,108.743,65.5473,0,46.9225,59.7635,0,0,0,65.5811,29.3831
